Partie	NOM	partie
main	NOM	main
;	PUN	;
puis	ADV	puis
Landa	NAM	landa
reprit	VER:simp	reprendre
:	PUN	:
«	PUN:cit	«
Hein	NAM	hein
,	PUN	,
bon	ADJ	bon
temps	NOM	temps
pour	PRP	pour
la	DET:ART	le
sudation	NOM	sudation
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
magnifique	ADJ	magnifique
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Vous	PRO:PER	vous
avez	VER:pres	avoir
vu	VER:pper	voir
Rocdiane	NAM	rocdiane
?	SENT	?
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
est	VER:pres	être
là-bas	ADV	là-bas
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
ai	VER:pres	avoir
été	VER:pper	être
le	DET:ART	le
prendre	VER:infi	prendre
au	PRP:det	au
saut	NOM	saut
du	PRP:det	du
lit	NOM	lit
.	SENT	.
<EOS>	<EOS>	<EOS>
Oh	INT	oh
!	SENT	!
<EOS>	<EOS>	<EOS>
regardez	VER:pres	regarder
-moi	PRO:PER	moi
cette	PRO:DEM	ce
anatomie	NOM	anatomie
!	SENT	!
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Un	NAM	un
petit	ADJ	petit
monsieur	NOM	monsieur
passait	VER:impf	passer
,	PUN	,
aux	PRP:det	au
jambes	NOM	jambe
cagneuses	ADJ	cagneux
,	PUN	,
aux	PRP:det	au
bras	NOM	bras
grêles	ADJ	grêle
,	PUN	,
au	PRP:det	au
flanc	NOM	flanc
maigre	ADJ	maigre
,	PUN	,
qui	PRO:REL	qui
fit	VER:simp	faire
sourire	VER:infi	sourire
de	PRP	de
dédain	NOM	dédain
ces	PRO:DEM	ce
deux	NUM	deux
vieux	ADJ	vieux
modèles	NOM	modèle
de	PRP	de
la	DET:ART	le
vigueur	NOM	vigueur
humaine	ADJ	humain
.	SENT	.
<EOS>	<EOS>	<EOS>
Rocdiane	NAM	rocdiane
venait	VER:impf	venir
vers	PRP	vers
eux	PRO:PER	eux
,	PUN	,
ayant	VER:ppre	avoir
aperçu	VER:pper	apercevoir
le	DET:ART	le
peintre	NOM	peintre
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
s'	PRO:PER	se
assirent	VER:simp	asseoir
sur	PRP	sur
une	DET:ART	un
longue	ADJ	longue
table	NOM	table
de	PRP	de
marbre	NOM	marbre
et	KON	et
se	PRO:PER	se
mirent	VER:simp	mettre
à	PRP	à
causer	VER:infi	causer
comme	ADV	comme
dans	PRP	dans
un	DET:ART	un
salon	NOM	salon
.	SENT	.
<EOS>	<EOS>	<EOS>
Des	PRP:det	du
garçons	NOM	garçon
de	PRP	de
service	NOM	service
circulaient	VER:impf	circuler
,	PUN	,
offrant	VER:ppre	offrir
à	PRP	à
boire	VER:infi	boire
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
entendait	VER:impf	entendre
retentir	VER:infi	retentir
les	DET:ART	le
claques	NOM	claque
des	PRP:det	du
masseurs	NOM	masseur
sur	PRP	sur
la	DET:ART	le
chair	NOM	chair
nue	VER:pres	nuer
et	KON	et
le	DET:ART	le
jet	NOM	jet
subit	ADJ	subit
des	PRP:det	du
douches	NOM	douche
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
clapotis	NOM	clapotis
d'	PRP	de
eau	NOM	eau
continu	ADJ	continu
,	PUN	,
parti	VER:pper	partir
de	PRP	de
tous	PRO:IND	tout
les	DET:ART	le
coins	NOM	coin
du	PRP:det	du
grand	ADJ	grand
amphithéâtre	NOM	amphithéâtre
,	PUN	,
l'	PRO:PER	la|le
emplissait	VER:impf	emplir
aussi	ADV	aussi
d'	PRP	de
un	DET:ART	un
bruit	NOM	bruit
léger	ADJ	léger
de	PRP	de
pluie	NOM	pluie
.	SENT	.
<EOS>	<EOS>	<EOS>
À	PRP	à
tout	PRO:IND	tout
moment	NOM	moment
un	DET:ART	un
nouveau	ADJ	nouveau
venu	NOM	venu
saluait	VER:impf	saluer
les	DET:ART	le
trois	NUM	trois
amis	NOM	ami
,	PUN	,
ou	KON	ou
s'	PRO:PER	se
approchait	VER:impf	approcher
pour	PRP	pour
leur	PRO:PER	lui
serrer	VER:infi	serrer
la	DET:ART	le
main	NOM	main
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
étaient	VER:impf	être
le	DET:ART	le
gros	ADJ	gros
duc	NOM	duc
d'	PRP	de
Harisson	NAM	harisson
,	PUN	,
le	DET:ART	le
petit	ADJ	petit
prince	NOM	prince
Epilati	NAM	epilati
,	PUN	,
le	DET:ART	le
baron	NOM	baron
Flach	NAM	flach
et	KON	et
d'	PRP	de
autres	ADJ	autre
.	SENT	.
<EOS>	<EOS>	<EOS>
Rocdiane	NAM	rocdiane
dit	VER:pres	dire
tout	ADV	tout
à	PRP	à
coup	NOM	coup
:	PUN	:
«	PUN:cit	«
Tiens	NAM	tiens
,	PUN	,
Farandal	NAM	farandal
!	SENT	!
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Le	DET:ART	le
marquis	NOM	marquis
entrait	VER:impf	entrer
,	PUN	,
les	DET:ART	le
mains	NOM	main
sur	PRP	sur
les	DET:ART	le
hanches	NOM	hanche
,	PUN	,
marchant	VER:ppre	marcher
avec	PRP	avec
cette	PRO:DEM	ce
aisance	NOM	aisance
des	PRP:det	du
hommes	NOM	homme
très	ADV	très
bien	ADV	bien
faits	VER:pper	faire
que	KON	que
rien	ADV	rien
ne	ADV	ne
gêne	NOM	gêne
.	SENT	.
<EOS>	<EOS>	<EOS>
Landa	NAM	landa
murmura	VER:simp	murmurer
:	PUN	:
«	PUN:cit	«
C'	NAM	c'
est	VER:pres	être
un	DET:ART	un
gladiateur	NOM	gladiateur
,	PUN	,
ce	PRO:DEM	ce
gaillard	NOM	gaillard
-là	ADV	là
!	SENT	!
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Rocdiane	NAM	rocdiane
reprit	VER:simp	reprendre
,	PUN	,
se	PRO:PER	se
tournant	VER:ppre	tourner
vers	PRP	vers
Bertin	NAM	bertin
:	PUN	:
«	PUN:cit	«
Est	NOM	est
-ce	PRO:DEM	ce
vrai	NOM	vrai
qu'	PRO:REL	que
il	PRO:PER	il
épouse	VER:pres	épouser
la	DET:ART	le
fille	NOM	fille
de	PRP	de
vos	DET:POS	votre
amis	NOM	ami
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Je	PRO:PER	je
le	PRO:PER	le
pense	VER:pres	penser
»	PUN:cit	»
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
peintre	NOM	peintre
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
cette	PRO:DEM	ce
question	NOM	question
,	PUN	,
en	PRP	en
face	NOM	face
de	PRP	de
cet	PRO:DEM	ce
homme	NOM	homme
,	PUN	,
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
,	PUN	,
en	PRP	en
cet	PRO:DEM	ce
endroit	NOM	endroit
,	PUN	,
fit	VER:simp	faire
passer	VER:infi	passer
dans	PRP	dans
le	DET:ART	le
cœur	NOM	cœur
d'	PRP	de
Olivier	NAM	olivier
une	DET:ART	un
affreuse	ADJ	affreux
secousse	NOM	secousse
de	PRP	de
désespoir	NOM	désespoir
et	KON	et
de	PRP	de
révolte	NOM	révolte
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
horreur	NOM	horreur
de	PRP	de
toutes	PRO:IND	tout
les	DET:ART	le
réalités	NOM	réalité
entrevues	VER:pper	entrevoir
lui	PRO:PER	lui
apparut	VER:simp	apparaître
en	PRP	en
une	DET:ART	un
seconde	NUM	second
avec	PRP	avec
une	DET:ART	un
telle	PRO:DEM	tel
acuité	NOM	acuité
,	PUN	,
qu'	PRO:REL	que
il	PRO:PER	il
lutta	VER:simp	lutter
pendant	PRP	pendant
quelques	PRO:IND	quelque
instants	NOM	instant
contre	PRP	contre
une	DET:ART	un
envie	NOM	envie
animale	ADJ	animal
de	PRP	de
se	PRO:PER	se
jeter	VER:infi	jeter
sur	PRP	sur
le	DET:ART	le
marquis	NOM	marquis
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
il	PRO:PER	il
se	PRO:PER	se
leva	VER:simp	lever
.	SENT	.
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
Je	PRO:PER	je
suis	VER:pres	suivre|être
fatigué	VER:pper	fatiguer
,	PUN	,
dit-il	ADJ	dit-il
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
vais	VER:pres	aller
tout	ADV	tout
de	PRP	de
suite	NOM	suite
au	PRP:det	au
massage	NOM	massage
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Un	NAM	un
Arabe	NAM	arabe
passait	VER:impf	passer
.	SENT	.
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
Ahmed	NAM	ahmed
,	PUN	,
es	VER:pres	être
-tu	PRO:PER	tu
libre	ADJ	libre
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
monsieur	NOM	monsieur
Bertin	NAM	bertin
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Et	NOM	et
il	PRO:PER	il
partit	VER:simp	partir
à	PRP	à
pas	ADV	pas
pressés	VER:pper	presser
afin	KON	afin
d'	PRP	de
éviter	VER:infi	éviter
la	DET:ART	le
poignée	NOM	poignée
de	PRP	de
main	NOM	main
de	PRP	de
Farandal	NAM	farandal
qui	PRO:REL	qui
venait	VER:impf	venir
lentement	ADV	lentement
en	PRP	en
faisant	VER:ppre	faire
le	DET:ART	le
tour	NOM	tour
du	PRP:det	du
Hammam	NAM	hammam
.	SENT	.
<EOS>	<EOS>	<EOS>
À	PRP	à
peine	NOM	peine
resta-t-il	ADJ	resta-t-il
un	DET:ART	un
quart	NOM	quart
d'	PRP	de
heure	NOM	heure
dans	PRP	dans
la	DET:ART	le
grande	ADJ	grand
salle	NOM	salle
de	PRP	de
repos	NOM	repos
si	ADV	si
calme	ADJ	calme
en	PRP	en
sa	DET:POS	son
ceinture	NOM	ceinture
de	PRP	de
cellules	NOM	cellule
où	PRO:REL	où
sont	VER:pres	être
les	DET:ART	le
lits	NOM	lit
,	PUN	,
autour	ADV	autour
d'	PRP	de
un	DET:ART	un
parterre	NOM	parterre
de	PRP	de
plantes	NOM	plante
africaines	ADJ	africain
et	KON	et
d'	PRP	de
un	DET:ART	un
jet	NOM	jet
d'	PRP	de
eau	NOM	eau
qui	PRO:REL	qui
s'	PRO:PER	se
égrène	VER:pres	égrener
au	PRP:det	au
milieu	NOM	milieu
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
avait	VER:impf	avoir
l'	DET:ART	le
impression	NOM	impression
d'	PRP	de
être	VER:infi	être
suivi	VER:pper	suivre
,	PUN	,
menacé	VER:pper	menacer
,	PUN	,
que	KON	que
le	DET:ART	le
marquis	NOM	marquis
allait	VER:impf	aller
le	PRO:PER	le
rejoindre	VER:infi	rejoindre
et	KON	et
qu'	PRO:REL	que
il	PRO:PER	il
devrait	VER:cond	devoir
,	PUN	,
la	DET:ART	le
main	NOM	main
tendue	ADJ	tendu
,	PUN	,
le	PRO:PER	le
traiter	VER:infi	traiter
en	PRP	en
ami	NOM	ami
avec	PRP	avec
le	DET:ART	le
désir	NOM	désir
de	PRP	de
le	PRO:PER	le
tuer	VER:infi	tuer
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
se	PRO:PER	se
retrouva	VER:simp	retrouver
bientôt	ADV	bientôt
sur	PRP	sur
le	DET:ART	le
boulevard	NOM	boulevard
couvert	VER:pper	couvrir
de	PRP	de
feuilles	NOM	feuille
mortes	VER:pper	mourir
.	SENT	.
<EOS>	<EOS>	<EOS>
Elles	PRO:PER	elle
ne	ADV	ne
tombaient	VER:impf	tomber
plus	ADV	plus
,	PUN	,
les	DET:ART	le
dernières	NOM	dernier
ayant	VER:ppre	avoir
été	VER:pper	être
détachées	VER:pper	détacher
par	PRP	par
une	DET:ART	un
longue	ADJ	longue
rafale	NOM	rafale
.	SENT	.
<EOS>	<EOS>	<EOS>
Leur	DET:POS	leur
tapis	NOM	tapis
rouge	ADJ	rouge
et	KON	et
jaune	ADJ	jaune
frémissait	VER:impf	frémir
,	PUN	,
remuait	VER:impf	remuer
,	PUN	,
ondulait	VER:impf	onduler
d'	PRP	de
un	DET:ART	un
trottoir	NOM	trottoir
à	PRP	à
l'	DET:ART	le
autre	ADJ	autre
sous	PRP	sous
les	DET:ART	le
poussées	NOM	poussée
plus	ADV	plus
vives	ADJ	vif
de	PRP	de
la	DET:ART	le
brise	NOM	brise
grandissante	ADJ	grandissant
.	SENT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
à	PRP	à
coup	NOM	coup
une	DET:ART	un
sorte	NOM	sorte
de	PRP	de
mugissement	NOM	mugissement
glissa	VER:simp	glisser
sur	PRP	sur
les	DET:ART	le
toits	NOM	toit
,	PUN	,
ce	PRO:DEM	ce
cri	NOM	cri
de	PRP	de
bête	NOM	bête
de	PRP	de
la	DET:ART	le
tempête	NOM	tempête
qui	PRO:REL	qui
passe	VER:pres	passer
,	PUN	,
et	KON	et
,	PUN	,
en	PRP	en
même	ADJ	même
temps	NOM	temps
,	PUN	,
un	DET:ART	un
souffle	NOM	souffle
furieux	ADJ	furieux
de	PRP	de
vent	NOM	vent
qui	PRO:REL	qui
semblait	VER:impf	sembler
venir	VER:infi	venir
de	PRP	de
la	DET:ART	le
Madeleine	NAM	madeleine
s'	PRO:PER	se
engouffra	VER:simp	engouffrer
dans	PRP	dans
le	DET:ART	le
boulevard	NOM	boulevard
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
feuilles	NOM	feuille
,	PUN	,
toutes	PRO:IND	tout
les	DET:ART	le
feuilles	NOM	feuille
tombées	ADJ	tombé
qui	PRO:REL	qui
paraissaient	VER:impf	paraître
l'	PRO:PER	la|le
attendre	VER:infi	attendre
,	PUN	,
se	PRO:PER	se
soulevèrent	VER:simp	soulever
à	PRP	à
son	DET:POS	son
approche	NOM	approche
.	SENT	.
<EOS>	<EOS>	<EOS>
Elles	PRO:PER	elle
couraient	VER:impf	courir
devant	PRP	devant
lui	PRO:PER	lui
,	PUN	,
s'	PRO:PER	se
amassant	VER:ppre	amasser
et	KON	et
tourbillonnant	VER:ppre	tourbillonner
,	PUN	,
s'	PRO:PER	se
enlevant	VER:ppre	enlever
en	PRP	en
spirales	NOM	spiral|spirale
jusqu'	PRP	jusque
au	PRP:det	au
faîte	NOM	faîte
des	PRP:det	du
maisons	NOM	maison
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
les	PRO:PER	la|le
chassait	VER:impf	chasser
comme	ADV	comme
un	DET:ART	un
troupeau	NOM	troupeau
,	PUN	,
un	DET:ART	un
troupeau	NOM	troupeau
fou	ADJ	fou
qui	PRO:REL	qui
s'	PRO:PER	se
envolait	VER:impf	envoler
,	PUN	,
qui	PRO:REL	qui
s'	PRO:PER	se
en	PRO:PER	en
allait	VER:impf	aller
,	PUN	,
fuyant	VER:ppre	fuir
vers	PRP	vers
les	DET:ART	le
barrières	NOM	barrière
de	PRP	de
Paris	NAM	paris
,	PUN	,
vers	PRP	vers
le	DET:ART	le
ciel	NOM	ciel
libre	ADJ	libre
de	PRP	de
la	DET:ART	le
banlieue	NOM	banlieue
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
quand	KON	quand
le	DET:ART	le
gros	ADJ	gros
nuage	NOM	nuage
de	PRP	de
feuilles	NOM	feuille
et	KON	et
de	PRP	de
poussière	NOM	poussière
eut	VER:simp	avoir
disparu	VER:pper	disparaître
sur	PRP	sur
les	DET:ART	le
hauteurs	NOM	hauteur
du	PRP:det	du
quartier	NOM	quartier
Malesherbes	NAM	malesherbes
,	PUN	,
les	DET:ART	le
chaussées	NOM	chaussée
et	KON	et
les	DET:ART	le
trottoirs	NOM	trottoir
demeurèrent	VER:simp	demeurer
nus	NOM	nu
,	PUN	,
étrangement	ADV	étrangement
propres	ADJ	propre
et	KON	et
balayés	VER:pper	balayer
.	SENT	.
<EOS>	<EOS>	<EOS>
Bertin	NAM	bertin
songeait	VER:impf	songer
:	PUN	:
«	PUN:cit	«
Que	NAM	que
vais	VER:pres	aller
-je	PRO:PER	je
devenir	VER:infi	devenir
?	SENT	?
<EOS>	<EOS>	<EOS>
Que	KON	que
vais	VER:pres	aller
-je	PRO:PER	je
faire	VER:infi	faire
?	SENT	?
<EOS>	<EOS>	<EOS>
Où	PRO:REL	où
vais	VER:pres	aller
-je	PRO:PER	je
aller	VER:infi	aller
?	SENT	?
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Et	NOM	et
il	PRO:PER	il
retournait	VER:impf	retourner
chez	PRP	chez
lui	PRO:PER	lui
,	PUN	,
ne	ADV	ne
pouvant	VER:ppre	pouvoir
rien	ADV	rien
imaginer	VER:infi	imaginer
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
kiosque	NOM	kiosque
à	PRP	à
journaux	NOM	journal|journau
attira	VER:simp	attirer
son	DET:POS	son
œil	NOM	œil
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
en	PRO:PER	en
acheta	VER:simp	acheter
sept	NUM	sept
ou	KON	ou
huit	NUM	huit
,	PUN	,
espérant	VER:ppre	espérer
qu'	KON	que
il	PRO:PER	il
y	PRO:PER	y
trouverait	VER:cond	trouver
à	PRP	à
lire	VER:infi	lire
peut-être	ADV	peut-être
pendant	PRP	pendant
une	DET:ART	un
heure	NOM	heure
ou	KON	ou
deux	NUM	deux
.	SENT	.
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
Je	PRO:PER	je
déjeune	VER:pres	déjeuner
ici	ADV	ici
»	PUN:cit	»
,	PUN	,
dit-il	NOM	dit-il
en	PRP	en
rentrant	NOM	rentrant
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
monta	VER:simp	monter
dans	PRP	dans
son	DET:POS	son
atelier	NOM	atelier
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
il	PRO:PER	il
sentit	VER:simp	sentir
en	PRP	en
s'	PRO:PER	se
asseyant	VER:ppre	asseoir
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
pourrait	VER:cond	pouvoir
pas	ADV	pas
rester	VER:infi	rester
,	PUN	,
car	KON	car
il	PRO:PER	il
avait	VER:impf	avoir
en	PRP	en
tout	PRO:IND	tout
son	DET:POS	son
corps	NOM	corps
une	DET:ART	un
agitation	NOM	agitation
de	PRP	de
bête	NOM	bête
enragée	ADJ	enragé
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
journaux	NOM	journal|journau
parcourus	VER:pper	parcourir
ne	ADV	ne
purent	VER:simp	pouvoir
distraire	VER:infi	distraire
une	DET:ART	un
minute	NOM	minute
son	DET:POS	son
âme	NOM	âme
,	PUN	,
et	KON	et
les	DET:ART	le
faits	NOM	fait
qu'	PRO:REL	que
il	PRO:PER	il
lisait	VER:impf	lire|liser
lui	PRO:PER	lui
restaient	VER:impf	rester
dans	PRP	dans
les	DET:ART	le
yeux	NOM	œil
sans	PRP	sans
aller	VER:infi	aller
jusqu'	PRP	jusque
à	PRP	à
sa	DET:POS	son
pensée	NOM	pensée
.	SENT	.
<EOS>	<EOS>	<EOS>
Au	PRP:det	au
milieu	NOM	milieu
d'	PRP	de
un	DET:ART	un
article	NOM	article
qu'	PRO:REL	que
il	PRO:PER	il
ne	ADV	ne
cherchait	VER:impf	chercher
point	ADV	point
à	PRP	à
comprendre	VER:infi	comprendre
,	PUN	,
le	DET:ART	le
mot	NOM	mot
Guilleroy	NAM	guilleroy
le	PRO:PER	le
fit	VER:simp	faire
tressaillir	VER:infi	tressaillir
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
s'	PRO:PER	se
agissait	VER:impf	agir
de	PRP	de
la	DET:ART	le
séance	NOM	séance
de	PRP	de
la	DET:ART	le
Chambre	NAM	chambre
,	PUN	,
où	PRO:REL	où
le	DET:ART	le
comte	NOM	comte
avait	VER:impf	avoir
prononcé	VER:pper	prononcer
quelques	PRO:IND	quelque
paroles	NOM	parole
.	SENT	.
<EOS>	<EOS>	<EOS>
Son	DET:POS	son
attention	NOM	attention
,	PUN	,
éveillée	VER:pper	éveiller
par	PRP	par
cet	PRO:DEM	ce
appel	NOM	appel
,	PUN	,
rencontra	VER:simp	rencontrer
ensuite	ADV	ensuite
le	DET:ART	le
nom	NOM	nom
du	PRP:det	du
célèbre	ADJ	célèbre
ténor	NOM	ténor
Montrosé	NAM	montrosé
,	PUN	,
qui	PRO:REL	qui
devait	VER:impf	devoir
donner	VER:infi	donner
,	PUN	,
vers	PRP	vers
la	DET:ART	le
fin	NOM	fin
de	PRP	de
décembre	NOM	décembre
,	PUN	,
une	DET:ART	un
représentation	NOM	représentation
unique	ADJ	unique
au	PRP:det	au
grand	ADJ	grand
Opéra	NAM	opéra
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
serait	VER:cond	être
,	PUN	,
disait	VER:impf	dire
le	DET:ART	le
journal	NOM	journal
,	PUN	,
une	DET:ART	un
magnifique	ADJ	magnifique
solennité	NOM	solennité
musicale	ADJ	musical
,	PUN	,
car	KON	car
le	DET:ART	le
ténor	NOM	ténor
Montrosé	ADJ	montrosé
qui	PRO:REL	qui
avait	VER:impf	avoir
quitté	VER:pper	quitter
Paris	NAM	paris
depuis	PRP	depuis
six	NUM	six
ans	NOM	an
,	PUN	,
venait	VER:impf	venir
de	PRP	de
remporter	VER:infi	remporter
,	PUN	,
dans	PRP	dans
toute	PRO:IND	tout
l'	DET:ART	le
Europe	NAM	europe
et	KON	et
en	PRP	en
Amérique	NAM	amérique
,	PUN	,
des	PRP:det	du
succès	NOM	succès
sans	PRP	sans
précédent	NOM	précédent
,	PUN	,
et	KON	et
il	PRO:PER	il
serait	VER:cond	être
,	PUN	,
en	PRP	en
outre	ADV	outre
,	PUN	,
accompagné	VER:pper	accompagner
de	PRP	de
l'	DET:ART	le
illustre	ADJ	illustre
cantatrice	NOM	cantatrice
suédoise	ADJ	suédois
Helsson	NAM	helsson
,	PUN	,
qu'	KON	que
on	PRO:PER	on
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
entendue	VER:pper	entendre
non	ADV	non
plus	ADV	plus
à	PRP	à
Paris	NAM	paris
depuis	PRP	depuis
cinq	NUM	cinq
ans	NOM	an
!	SENT	!
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
à	PRP	à
coup	NOM	coup
Olivier	NAM	olivier
eut	VER:simp	avoir
l'	DET:ART	le
idée	NOM	idée
,	PUN	,
qui	PRO:REL	qui
sembla	VER:simp	sembler
naître	VER:infi	naître
au	PRP:det	au
fond	NOM	fond
de	PRP	de
son	DET:POS	son
cœur	NOM	cœur
,	PUN	,
de	PRP	de
donner	VER:infi	donner
à	PRP	à
Annette	NAM	annette
le	DET:ART	le
plaisir	NOM	plaisir
de	PRP	de
ce	PRO:DEM	ce
spectacle	NOM	spectacle
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
il	PRO:PER	il
songea	VER:simp	songer
que	KON	que
le	DET:ART	le
deuil	NOM	deuil
de	PRP	de
la	DET:ART	le
comtesse	NOM	comte
mettrait	VER:cond	mettre
obstacle	NOM	obstacle
à	PRP	à
ce	PRO:DEM	ce
projet	NOM	projet
,	PUN	,
et	KON	et
il	PRO:PER	il
chercha	VER:simp	chercher
des	PRP:det	du
combinaisons	NOM	combinaison
pour	PRP	pour
le	PRO:PER	le
réaliser	VER:infi	réaliser
quand	ADV	quand
même	ADJ	même
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
seule	NOM	seul
se	PRO:PER	se
présenta	VER:simp	présenter
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
fallait	VER:impf	falloir
prendre	VER:infi	prendre
une	DET:ART	un
loge	NOM	loge
sur	PRP	sur
la	DET:ART	le
scène	NOM	scène
où	PRO:REL	où
l'	DET:ART	le
on	PRO:PER	on
était	VER:impf	être
presque	ADV	presque
invisible	ADJ	invisible
,	PUN	,
et	KON	et
,	PUN	,
si	KON	si
la	DET:ART	le
comtesse	NOM	comte
néanmoins	ADV	néanmoins
n'	ADV	ne
y	PRO:PER	y
voulait	VER:impf	vouloir
pas	ADV	pas
venir	VER:infi	venir
,	PUN	,
faire	VER:infi	faire
accompagner	VER:infi	accompagner
Annette	NAM	annette
par	PRP	par
son	DET:POS	son
père	NOM	père
et	KON	et
par	PRP	par
la	DET:ART	le
duchesse	NOM	duchesse
.	SENT	.
<EOS>	<EOS>	<EOS>
En	PRP	en
ce	PRO:DEM	ce
cas	NOM	cas
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
la	DET:ART	le
duchesse	NOM	duchesse
qu'	PRO:REL	que
il	PRO:PER	il
faudrait	VER:cond	falloir
offrir	VER:infi	offrir
cette	PRO:DEM	ce
loge	NOM	loge
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
il	PRO:PER	il
devrait	VER:cond	devoir
alors	ADV	alors
inviter	VER:infi	inviter
le	DET:ART	le
marquis	NOM	marquis
!	SENT	!
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
hésita	VER:simp	hésiter
et	KON	et
réfléchit	VER:pres	réfléchir
longtemps	ADV	longtemps
.	SENT	.
<EOS>	<EOS>	<EOS>
Certes	ADV	certes
,	PUN	,
le	DET:ART	le
mariage	NOM	mariage
était	VER:impf	être
décidé	VER:pper	décider
,	PUN	,
même	ADV	même
fixé	VER:pper	fixer
sans	PRP	sans
aucun	PRO:IND	aucun
doute	NOM	doute
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
devinait	VER:impf	deviner
la	DET:ART	le
hâte	NOM	hâte
de	PRP	de
son	DET:POS	son
amie	NOM	ami
à	PRP	à
terminer	VER:infi	terminer
cela	PRO:DEM	cela
,	PUN	,
il	PRO:PER	il
comprenait	VER:impf	comprendre
que	KON	que
,	PUN	,
dans	PRP	dans
les	DET:ART	le
limites	NOM	limite
les	DET:ART	le
plus	ADV	plus
courtes	ADJ	court
,	PUN	,
elle	PRO:PER	elle
donnerait	VER:cond	donner
sa	DET:POS	son
fille	NOM	fille
à	PRP	à
Farandal	NAM	farandal
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
pouvait	VER:impf	pouvoir
rien	ADV	rien
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
ne	ADV	ne
pouvait	VER:impf	pouvoir
ni	KON	ni
empêcher	VER:infi	empêcher
,	PUN	,
ni	KON	ni
modifier	VER:infi	modifier
,	PUN	,
ni	KON	ni
retarder	VER:infi	retarder
cette	PRO:DEM	ce
affreuse	ADJ	affreux
chose	NOM	chose
!	SENT	!
<EOS>	<EOS>	<EOS>
Puisqu'il	NAM	puisqu'il
fallait	VER:impf	falloir
la	PRO:PER	la
subir	VER:infi	subir
,	PUN	,
ne	ADV	ne
valait-il	NOM	valait-il
pas	ADV	pas
mieux	ADV	mieux
essayer	VER:infi	essayer
de	PRP	de
dompter	VER:infi	dompter
son	DET:POS	son
âme	NOM	âme
,	PUN	,
de	PRP	de
cacher	VER:infi	cacher
