Livre	NOM	livre
que	KON	que
devant	PRP	devant
l'	DET:ART	le
archevêque	NOM	archevêque
.	SENT	.
<EOS>	<EOS>	<EOS>
Lui	PRO:PER	lui
et	KON	et
le	DET:ART	le
jardinier	NOM	jardinier
exceptés	ADJ	excepté
,	PUN	,
nous	PRO:PER	nous
l'	PRO:PER	la|le
avons	VER:pres	avoir
dit	VER:pper	dire
,	PUN	,
aucun	PRO:IND	aucun
homme	NOM	homme
n'	ADV	ne
entrait	VER:impf	entrer
dans	PRP	dans
le	DET:ART	le
couvent	NOM	couvent
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
pensionnaires	NOM	pensionnaire
en	PRO:PER	en
voyaient	VER:impf	voir
deux	NUM	deux
autres	ADJ	autre
;	PUN	;
l'	DET:ART	le
un	NOM	un
,	PUN	,
l'	DET:ART	le
aumônier	NOM	aumônier
,	PUN	,
l'	DET:ART	le
abbé	NOM	abbé
Banès	NAM	banès
,	PUN	,
vieux	ADJ	vieux
et	KON	et
laid	ADJ	laid
,	PUN	,
qu'	KON	que
il	PRO:PER	il
leur	PRO:PER	lui
était	VER:impf	être
donné	VER:pper	donner
de	PRP	de
contempler	VER:infi	contempler
au	PRP:det	au
chœur	NOM	chœur
à	PRP	à
travers	NOM	travers
une	DET:ART	un
grille	NOM	grille
;	PUN	;
l'	DET:ART	le
autre	ADJ	autre
,	PUN	,
le	DET:ART	le
maître	NOM	maître
de	PRP	de
dessin	NOM	dessin
,	PUN	,
M	VER:pper	m
.	SENT	.
Ansiaux	NAM	ansiaux
,	PUN	,
que	KON	que
la	DET:ART	le
lettre	NOM	lettre
[	PUN	[
106	NUM	@card@
]	PUN	]
dont	PRO:REL	dont
on	PRO:PER	on
a	VER:pres	avoir
déjà	ADV	déjà
lu	VER:pper	lire
quelques	PRO:IND	quelque
lignes	NOM	ligne
appelle	VER:pres	appeler
M	VER:pper	m
.	SENT	.
Anciot	NOM	anciot
,	PUN	,
et	KON	et
qualifie	VER:pres	qualifier
vieux	NOM	vieux
affreux	ADJ	affreux
bossu	ADJ	bossu
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
voit	VER:pres	voir
que	KON	que
tous	PRO:IND	tout
les	DET:ART	le
hommes	NOM	homme
étaient	VER:impf	être
choisis	VER:pper	choisir
.	SENT	.
<EOS>	<EOS>	<EOS>
Telle	PRO:DEM	tel
était	VER:impf	être
cette	PRO:DEM	ce
curieuse	ADJ	curieux
maison	NOM	maison
.	SENT	.
<EOS>	<EOS>	<EOS>
Chapitre	NOM	chapitre
VIII	NUM	viii
--	PUN	--
Post	NAM	post
corda	VER:simp	corder
lapides	VER:pres	lapider
*	ADJ	*
*	NOM	*
*	ABR	*
\	ABR	\
{	ABR	{
107\	ABR	107\
}	ABR	}
Après	NAM	après
en	PRP	en
avoir	VER:infi	avoir
esquissé	VER:pper	esquisser
la	DET:ART	le
figure	NOM	figure
morale	ADJ	moral
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
inutile	ADJ	inutile
d'	PRP	de
en	PRO:PER	en
indiquer	VER:infi	indiquer
en	PRP	en
quelques	PRO:IND	quelque
mots	NOM	mot
la	DET:ART	le
configuration	NOM	configuration
matérielle	ADJ	matériel
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
lecteur	NOM	lecteur
en	PRO:PER	en
a	VER:pres	avoir
déjà	ADV	déjà
quelque	PRO:IND	quelque
idée	NOM	idée
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
couvent	NOM	couvent
du	PRP:det	du
Petit-Picpus-Saint-Antoine	NAM	petit-picpus-saint-antoine
emplissait	VER:impf	emplir
presque	ADV	presque
entièrement	ADV	entièrement
le	DET:ART	le
vaste	ADJ	vaste
trapèze	NOM	trapèze
qui	PRO:REL	qui
résultait	VER:impf	résulter
des	PRP:det	du
intersections	NOM	intersection
de	PRP	de
la	DET:ART	le
rue	NOM	rue
Polonceau	NAM	polonceau
,	PUN	,
de	PRP	de
la	DET:ART	le
rue	NOM	rue
Droit-Mur	NAM	droit-mur
,	PUN	,
de	PRP	de
la	DET:ART	le
petite	ADJ	petit
rue	NOM	rue
Picpus	NOM	picpus
et	KON	et
de	PRP	de
la	DET:ART	le
ruelle	NOM	ruelle
condamnée	VER:pper	condamner
nommée	VER:pper	nommer
dans	PRP	dans
les	DET:ART	le
vieux	ADJ	vieux
plans	NOM	plan
rue	NOM	rue
Aumarais	NAM	aumarais
.	SENT	.
<EOS>	<EOS>	<EOS>
Ces	PRO:DEM	ce
quatre	NUM	quatre
rues	NOM	rue
entouraient	VER:impf	entourer
ce	PRO:DEM	ce
trapèze	NOM	trapèze
comme	ADV	comme
ferait	VER:cond	faire
un	DET:ART	un
fossé	NOM	fossé
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
couvent	NOM	couvent
se	PRO:PER	se
composait	VER:impf	composer
de	PRP	de
plusieurs	PRO:IND	plusieurs
bâtiments	NOM	bâtiment
et	KON	et
d'	PRP	de
un	DET:ART	un
jardin	NOM	jardin
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
bâtiment	NOM	bâtiment
principal	ADJ	principal
,	PUN	,
pris	VER:pper	prendre
dans	PRP	dans
son	DET:POS	son
entier	ADJ	entier
,	PUN	,
était	VER:impf	être
une	DET:ART	un
juxtaposition	NOM	juxtaposition
de	PRP	de
constructions	NOM	construction
hybrides	ADJ	hybride
qui	PRO:REL	qui
,	PUN	,
vues	VER:pper	voir
à	PRP	à
vol	NOM	vol
d'	PRP	de
oiseau	NOM	oiseau
,	PUN	,
dessinaient	VER:impf	dessiner
assez	ADV	assez
exactement	ADV	exactement
une	DET:ART	un
potence	NOM	potence
posée	VER:pper	poser
sur	PRP	sur
le	DET:ART	le
sol	NOM	sol
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
grand	ADJ	grand
bras	NOM	bras
de	PRP	de
la	DET:ART	le
potence	NOM	potence
occupait	VER:impf	occuper
tout	ADV	tout
le	DET:ART	le
tronçon	NOM	tronçon
de	PRP	de
la	DET:ART	le
rue	NOM	rue
Droit-Mur	NAM	droit-mur
compris	VER:pper	comprendre
entre	PRP	entre
la	DET:ART	le
petite	ADJ	petit
rue	NOM	rue
Picpus	NOM	picpus
et	KON	et
la	DET:ART	le
rue	NOM	rue
Polonceau	NAM	polonceau
;	PUN	;
le	DET:ART	le
petit	ADJ	petit
bras	NOM	bras
était	VER:impf	être
une	DET:ART	un
haute	ADJ	haut
,	PUN	,
grise	ADJ	gris
et	KON	et
sévère	ADJ	sévère
façade	NOM	façade
grillée	ADJ	grillé
qui	PRO:REL	qui
regardait	VER:impf	regarder
la	DET:ART	le
petite	ADJ	petit
rue	NOM	rue
Picpus	ADJ	picpus
;	PUN	;
la	DET:ART	le
porte	NOM	porte
cochère	ADJ	cochère
n	VER:simp	n
°	NOM	°
62	NUM	@card@
en	PRP	en
marquait	VER:impf	marquer
l'	DET:ART	le
extrémité	NOM	extrémité
.	SENT	.
<EOS>	<EOS>	<EOS>
Vers	PRP	vers
le	DET:ART	le
milieu	NOM	milieu
de	PRP	de
cette	PRO:DEM	ce
façade	NOM	façade
,	PUN	,
la	DET:ART	le
poussière	NOM	poussière
et	KON	et
la	DET:ART	le
cendre	NOM	cendre
blanchissaient	VER:impf	blanchir
une	DET:ART	un
vieille	ADJ	vieux
porte	NOM	porte
basse	ADJ	bas
cintrée	ADJ	cintré
où	PRO:REL	où
les	DET:ART	le
araignées	NOM	araignée
faisaient	VER:impf	faire
leur	DET:POS	leur
toile	NOM	toile
et	KON	et
qui	PRO:REL	qui
ne	ADV	ne
s'	PRO:PER	se
ouvrait	VER:impf	ouvrer|ouvrir
qu'	KON	que
une	DET:ART	un
heure	NOM	heure
ou	KON	ou
deux	NUM	deux
le	DET:ART	le
dimanche	NOM	dimanche
et	KON	et
aux	PRP:det	au
rares	ADJ	rare
occasions	NOM	occasion
où	PRO:REL	où
le	DET:ART	le
cercueil	NOM	cercueil
d'	PRP	de
une	DET:ART	un
religieuse	ADJ	religieux
sortait	VER:impf	sortir
du	PRP:det	du
couvent	NOM	couvent
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
l'	DET:ART	le
entrée	NOM	entrée
publique	ADJ	publique
de	PRP	de
l'	DET:ART	le
église	NOM	église
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
coude	NOM	coude
de	PRP	de
la	DET:ART	le
potence	NOM	potence
était	VER:impf	être
une	DET:ART	un
salle	NOM	salle
carrée	ADJ	carré
qui	PRO:REL	qui
servait	VER:impf	servir
d'	PRP	de
office	NOM	office
et	KON	et
que	KON	que
les	DET:ART	le
religieuses	ADJ	religieux
nommaient	VER:impf	nommer
la	DET:ART	le
dépense	NOM	dépense
.	SENT	.
<EOS>	<EOS>	<EOS>
Dans	PRP	dans
le	DET:ART	le
grand	ADJ	grand
bras	NOM	bras
étaient	VER:impf	être
les	DET:ART	le
cellules	NOM	cellule
des	PRP:det	du
mères	NOM	mère
et	KON	et
des	PRP:det	du
sœurs	NOM	sœur
et	KON	et
le	DET:ART	le
noviciat	NOM	noviciat
.	SENT	.
<EOS>	<EOS>	<EOS>
Dans	PRP	dans
le	DET:ART	le
petit	ADJ	petit
bras	NOM	bras
les	DET:ART	le
cuisines	NOM	cuisine
,	PUN	,
le	DET:ART	le
réfectoire	NOM	réfectoire
,	PUN	,
doublé	VER:pper	doubler
du	PRP:det	du
cloître	NOM	cloître
,	PUN	,
et	KON	et
l'	DET:ART	le
église	NOM	église
.	SENT	.
<EOS>	<EOS>	<EOS>
Entre	PRP	entre
la	DET:ART	le
porte	NOM	porte
n	VER:futu	n
°	NOM	°
62	NUM	@card@
et	KON	et
le	DET:ART	le
coin	NOM	coin
de	PRP	de
la	DET:ART	le
ruelle	NOM	ruelle
fermée	ADJ	fermé
Aumarais	NAM	aumarais
était	VER:impf	être
le	DET:ART	le
pensionnat	NOM	pensionnat
,	PUN	,
qu'	KON	que
on	PRO:PER	on
ne	ADV	ne
voyait	VER:impf	voir
pas	ADV	pas
du	PRP:det	du
dehors	NOM	dehors
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
reste	NOM	reste
du	PRP:det	du
trapèze	NOM	trapèze
formait	VER:impf	former
le	DET:ART	le
jardin	NOM	jardin
qui	PRO:REL	qui
était	VER:impf	être
beaucoup	ADV	beaucoup
plus	ADV	plus
bas	ADV	bas
que	KON	que
le	DET:ART	le
niveau	NOM	niveau
de	PRP	de
la	DET:ART	le
rue	NOM	rue
Polonceau	NAM	polonceau
;	PUN	;
ce	PRO:DEM	ce
qui	PRO:REL	qui
faisait	VER:impf	faire
les	DET:ART	le
murailles	NOM	muraille
bien	ADV	bien
plus	ADV	plus
élevées	VER:pper	élever
encore	ADV	encore
au	PRP:det	au
dedans	NOM	dedans
qu'	KON	que
à	PRP	à
l'	DET:ART	le
extérieur	NOM	extérieur
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
jardin	NOM	jardin
,	PUN	,
légèrement	ADV	légèrement
bombé	VER:pper	bomber
,	PUN	,
avait	VER:impf	avoir
à	PRP	à
son	DET:POS	son
milieu	NOM	milieu
,	PUN	,
au	PRP:det	au
sommet	NOM	sommet
d'	PRP	de
une	DET:ART	un
butte	NOM	butte
,	PUN	,
un	DET:ART	un
beau	ADJ	beau
sapin	NOM	sapin
aigu	ADJ	aigu
et	KON	et
conique	ADJ	conique
duquel	PRO:REL	duquel
partaient	VER:impf	partir
,	PUN	,
comme	ADV	comme
du	PRP:det	du
rond-point	NOM	rond-point
à	PRP	à
pique	NOM	pique
d'	PRP	de
un	DET:ART	un
bouclier	NOM	bouclier
,	PUN	,
quatre	NUM	quatre
grandes	ADJ	grand
allées	NOM	allée
,	PUN	,
et	KON	et
,	PUN	,
disposées	VER:pper	disposer
deux	NUM	deux
par	PRP	par
deux	NUM	deux
dans	PRP	dans
les	DET:ART	le
embranchements	NOM	embranchement
des	PRP:det	du
grandes	ADJ	grand
,	PUN	,
huit	NUM	huit
petites	NOM	petit
,	PUN	,
de	PRP	de
façon	NOM	façon
que	KON	que
,	PUN	,
si	KON	si
l'	DET:ART	le
enclos	NOM	enclos
eût	VER:subi	avoir
été	VER:pper	être
circulaire	ADJ	circulaire
,	PUN	,
le	DET:ART	le
plan	NOM	plan
géométral	ADJ	géométral
des	PRP:det	du
allées	NOM	allée
eût	VER:subi	avoir
ressemblé	VER:pper	ressembler
à	PRP	à
une	DET:ART	un
croix	NOM	croix
posée	VER:pper	poser
sur	PRP	sur
une	DET:ART	un
roue	NOM	roue
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
allées	NOM	allée
,	PUN	,
venant	VER:ppre	venir
toutes	PRO:IND	tout
aboutir	VER:infi	aboutir
aux	PRP:det	au
murs	NOM	mur
très	ADV	très
irréguliers	ADJ	irrégulier
du	PRP:det	du
jardin	NOM	jardin
,	PUN	,
étaient	VER:impf	être
de	PRP	de
longueurs	NOM	longueur
inégales	ADJ	inégal
.	SENT	.
<EOS>	<EOS>	<EOS>
Elles	PRO:PER	elle
étaient	VER:impf	être
bordées	VER:pper	border
de	PRP	de
groseilliers	NOM	groseillier
.	SENT	.
<EOS>	<EOS>	<EOS>
Au	PRP:det	au
fond	NOM	fond
une	DET:ART	un
allée	NOM	allée
de	PRP	de
grands	ADJ	grand
peupliers	NOM	peuplier
allait	VER:impf	aller
des	PRP:det	du
ruines	NOM	ruine
du	PRP:det	du
vieux	ADJ	vieux
couvent	NOM	couvent
,	PUN	,
qui	PRO:REL	qui
était	VER:impf	être
à	PRP	à
l'	DET:ART	le
angle	NOM	angle
de	PRP	de
la	DET:ART	le
rue	NOM	rue
Droit-Mur	NAM	droit-mur
,	PUN	,
à	PRP	à
la	DET:ART	le
maison	NOM	maison
du	PRP:det	du
petit	ADJ	petit
couvent	NOM	couvent
,	PUN	,
qui	PRO:REL	qui
était	VER:impf	être
à	PRP	à
l'	DET:ART	le
angle	NOM	angle
de	PRP	de
la	DET:ART	le
ruelle	NOM	ruelle
Aumarais	NAM	aumarais
.	SENT	.
<EOS>	<EOS>	<EOS>
En	PRP	en
avant	PRP	avant
du	PRP:det	du
petit	ADJ	petit
couvent	NOM	couvent
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
intitulait	VER:impf	intituler
le	DET:ART	le
petit	ADJ	petit
jardin	NOM	jardin
.	SENT	.
<EOS>	<EOS>	<EOS>
Qu'	KON	que
on	PRO:PER	on
ajoute	VER:pres	ajouter
à	PRP	à
cet	PRO:DEM	ce
ensemble	NOM	ensemble
une	DET:ART	un
cour	NOM	cour
,	PUN	,
toutes	PRO:IND	tout
sortes	NOM	sorte
d'	PRP	de
angles	NOM	angle
variés	ADJ	varié
que	PRO:REL	que
faisaient	VER:impf	faire
les	DET:ART	le
corps	NOM	corps
de	PRP	de
logis	NOM	logis
intérieurs	ADJ	intérieur
,	PUN	,
des	PRP:det	du
murailles	NOM	muraille
de	PRP	de
prison	NOM	prison
,	PUN	,
pour	PRP	pour
toute	PRO:IND	tout
perspective	NOM	perspective
et	KON	et
pour	PRP	pour
tout	PRO:IND	tout
voisinage	NOM	voisinage
la	DET:ART	le
longue	ADJ	longue
ligne	NOM	ligne
noire	ADJ	noir
de	PRP	de
toits	NOM	toit
qui	PRO:REL	qui
bordait	VER:impf	border
l'	DET:ART	le
autre	ADJ	autre
côté	NOM	côté
de	PRP	de
la	DET:ART	le
rue	NOM	rue
Polonceau	NAM	polonceau
,	PUN	,
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
pourra	VER:futu	pouvoir
se	PRO:PER	se
faire	VER:infi	faire
une	DET:ART	un
image	NOM	image
complète	ADJ	complet
de	PRP	de
ce	PRO:DEM	ce
qu'	PRO:REL	que
était	VER:impf	être
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
quarante-cinq	NUM	quarante-cinq
ans	NOM	an
,	PUN	,
la	DET:ART	le
maison	NOM	maison
des	PRP:det	du
bernardines	NOM	bernardin
du	PRP:det	du
Petit-Picpus	NOM	petit-picpus
.	SENT	.
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
sainte	ADJ	saint
maison	NOM	maison
avait	VER:impf	avoir
été	VER:pper	être
bâtie	VER:pper	bâtir
précisément	ADV	précisément
sur	PRP	sur
l'	DET:ART	le
emplacement	NOM	emplacement
d'	PRP	de
un	DET:ART	un
jeu	NOM	jeu
de	PRP	de
paume	NOM	paume
fameux	ADJ	fameux
du	PRP:det	du
quatorzième	NUM	quatorzième
au	PRP:det	au
seizième	ADJ	seizième
siècle	NOM	siècle
qu'	PRO:REL	que
on	PRO:PER	on
appelait	VER:impf	appeler
le	DET:ART	le
tripot	NOM	tripot
des	PRP:det	du
onze	NUM	onze
mille	NUM	mille
diables	NOM	diable
.	SENT	.
<EOS>	<EOS>	<EOS>
Toutes	PRO:IND	tout
ces	PRO:DEM	ce
rues	NOM	rue
du	PRP:det	du
reste	NOM	reste
étaient	VER:impf	être
des	PRP:det	du
plus	ADV	plus
anciennes	ADJ	ancien
de	PRP	de
Paris	NAM	paris
.	SENT	.
<EOS>	<EOS>	<EOS>
Ces	PRO:DEM	ce
noms	NOM	nom
,	PUN	,
Droit-Mur	NAM	droit-mur
et	KON	et
Aumarais	NAM	aumarais
,	PUN	,
sont	VER:pres	être
bien	ADV	bien
vieux	ADJ	vieux
;	PUN	;
les	DET:ART	le
rues	NOM	rue
qui	PRO:REL	qui
les	PRO:PER	la|le
portent	VER:pres	porter
sont	VER:pres	être
beaucoup	ADV	beaucoup
plus	ADV	plus
vieilles	ADJ	vieux
encore	ADV	encore
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
ruelle	NOM	ruelle
Aumarais	NAM	aumarais
s'	PRO:PER	se
est	VER:pres	être
appelée	VER:pper	appeler
la	DET:ART	le
ruelle	NOM	ruelle
Maugout	NOM	maugout
;	PUN	;
la	DET:ART	le
rue	NOM	rue
Droit-Mur	NAM	droit-mur
s'	PRO:PER	se
est	VER:pres	être
appelée	VER:pper	appeler
la	DET:ART	le
rue	NOM	rue
des	PRP:det	du
Églantiers	NOM	églantier
,	PUN	,
car	KON	car
Dieu	NOM	dieu
ouvrait	VER:impf	ouvrer|ouvrir
les	DET:ART	le
fleurs	NOM	fleur
avant	PRP	avant
que	PRO:REL	que
l'	PRO:PER	la|le
homme	NOM	homme
taillât	VER:subi	tailler
les	DET:ART	le
pierres	NOM	pierre
.	SENT	.
<EOS>	<EOS>	<EOS>
Chapitre	NOM	chapitre
IX	NUM	ix
--	PUN	--
Un	ABR	un
siècle	NOM	siècle
sous	PRP	sous
une	DET:ART	un
guimpe	NOM	guimpe
Puisque	NAM	puisque
nous	PRO:PER	nous
sommes	VER:pres	sommer|être
en	PRP	en
train	NOM	train
de	PRP	de
détails	NOM	détail
sur	PRP	sur
ce	PRO:DEM	ce
qu'	PRO:REL	que
était	VER:impf	être
autrefois	ADV	autrefois
le	DET:ART	le
couvent	NOM	couvent
du	PRP:det	du
Petit-Picpus	NOM	petit-picpus
et	KON	et
que	PRO:REL	que
nous	PRO:PER	nous
avons	VER:pres	avoir
osé	VER:pper	oser
ouvrir	VER:infi	ouvrir
une	DET:ART	un
fenêtre	NOM	fenêtre
sur	PRP	sur
ce	PRO:DEM	ce
discret	ADJ	discret
asile	NOM	asile
,	PUN	,
que	KON	que
le	DET:ART	le
lecteur	NOM	lecteur
nous	PRO:PER	nous
permette	VER:subp	permettre
encore	ADV	encore
une	DET:ART	un
petite	ADJ	petit
digression	NOM	digression
,	PUN	,
étrangère	ADJ	étranger
au	PRP:det	au
fond	NOM	fond
de	PRP	de
ce	PRO:DEM	ce
livre	NOM	livre
,	PUN	,
mais	KON	mais
caractéristique	ADJ	caractéristique
et	KON	et
utile	ADJ	utile
en	PRP	en
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
fait	VER:pres	faire
comprendre	VER:infi	comprendre
que	KON	que
le	DET:ART	le
cloître	NOM	cloître
lui	PRO:PER	lui
-même	ADJ	même
a	VER:pres	avoir
ses	DET:POS	son
figures	NOM	figure
originales	ADJ	original
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
dans	PRP	dans
le	DET:ART	le
petit	ADJ	petit
couvent	NOM	couvent
une	DET:ART	un
centenaire	NOM	centenaire
qui	PRO:REL	qui
venait	VER:impf	venir
de	PRP	de
l'	DET:ART	le
abbaye	NOM	abbaye
de	PRP	de
Fontevrault	NAM	fontevrault
.	SENT	.
<EOS>	<EOS>	<EOS>
Avant	PRP	avant
la	DET:ART	le
révolution	NOM	révolution
elle	PRO:PER	elle
avait	VER:impf	avoir
même	ADV	même
été	VER:pper	être
du	PRP:det	du
monde	NOM	monde
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
parlait	VER:impf	parler
beaucoup	ADV	beaucoup
de	PRP	de
M	NOM	m
.	SENT	.
de	PRP	de
Miromesnil	NAM	miromesnil
,	PUN	,
garde	NOM	garde
des	PRP:det	du
sceaux	NOM	sceau
sous	PRP	sous
Louis	NAM	louis
XVI	NUM	xvi
,	PUN	,
et	KON	et
d'	PRP	de
une	DET:ART	un
présidente	NOM	président
Duplat	NAM	duplat
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
beaucoup	ADV	beaucoup
connue	VER:pper	connaître
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
son	DET:POS	son
plaisir	NOM	plaisir
et	KON	et
sa	DET:POS	son
vanité	NOM	vanité
de	PRP	de
ramener	VER:infi	ramener
ces	PRO:DEM	ce
deux	NUM	deux
noms	NOM	nom
à	PRP	à
tout	PRO:IND	tout
propos	NOM	propos
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
disait	VER:impf	dire
merveilles	NOM	merveille
de	PRP	de
l'	DET:ART	le
abbaye	NOM	abbaye
de	PRP	de
Fontevrault	NAM	fontevrault
,	PUN	,
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
comme	ADV	comme
une	DET:ART	un
ville	NOM	ville
,	PUN	,
et	KON	et
qu'	KON	que
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
des	PRP:det	du
rues	NOM	rue
dans	PRP	dans
le	DET:ART	le
monastère	NOM	monastère
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
parlait	VER:impf	parler
avec	PRP	avec
un	DET:ART	un
parler	NOM	parler
picard	ADJ	picard
qui	PRO:REL	qui
égayait	VER:impf	égayer|égayer
les	DET:ART	le
pensionnaires	NOM	pensionnaire
.	SENT	.
<EOS>	<EOS>	<EOS>
Tous	PRO:IND	tout
les	DET:ART	le
ans	NOM	an
,	PUN	,
elle	PRO:PER	elle
renouvelait	VER:impf	renouveler
solennellement	ADV	solennellement
ses	DET:POS	son
vœux	NOM	vœu
,	PUN	,
et	KON	et
,	PUN	,
au	PRP:det	au
moment	NOM	moment
de	PRP	de
faire	VER:infi	faire
serment	NOM	serment
,	PUN	,
elle	PRO:PER	elle
disait	VER:impf	dire
au	PRP:det	au
prêtre	NOM	prêtre
:	PUN	:
Monseigneur	NOM	monseigneur
saint	ADJ	saint
François	NAM	françois
l'	PRO:PER	la|le
a	VER:pres	avoir
baillé	VER:pper	bailler
à	PRP	à
monseigneur	NOM	monseigneur
saint	ADJ	saint
Julien	NAM	julien
,	PUN	,
monseigneur	NOM	monseigneur
saint	ADJ	saint
Julien	NAM	julien
l'	PRO:PER	la|le
a	VER:pres	avoir
baillé	VER:pper	bailler
à	PRP	à
monseigneur	NOM	monseigneur
saint	ADJ	saint
Eusèbe	NAM	eusèbe
,	PUN	,
monseigneur	NOM	monseigneur
saint	ADJ	saint
Eusèbe	NAM	eusèbe
l'	PRO:PER	la|le
a	VER:pres	avoir
baillé	VER:pper	bailler
à	PRP	à
monseigneur	NOM	monseigneur
saint	ADJ	saint
Procope	NAM	procope
,	PUN	,
etc	ABR	etc
.	SENT	.
,	PUN	,
etc	ABR	etc
.	SENT	.
<EOS>	<EOS>	<EOS>
;	PUN	;
ainsi	KON	ainsi
je	PRO:PER	je
vous	PRO:PER	vous
le	PRO:PER	le
baille	VER:pres	bailler
,	PUN	,
mon	DET:POS	mon
père	NOM	père
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Et	KON	et
les	DET:ART	le
pensionnaires	NOM	pensionnaire
de	PRP	de
rire	VER:infi	rire
,	PUN	,
non	ADV	non
sous	PRP	sous
cape	NOM	cape
,	PUN	,
mais	KON	mais
sous	PRP	sous
voile	NOM	voile
;	PUN	;
charmants	ADJ	charmant
petits	ADJ	petit
rires	NOM	rire
étouffés	ADJ	étouffé
qui	PRO:REL	qui
faisaient	VER:impf	faire
froncer	VER:infi	froncer
le	DET:ART	le
sourcil	NOM	sourcil
aux	PRP:det	au
mères	NOM	mère
vocales	ADJ	vocal
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
autre	ADJ	autre
fois	NOM	fois
,	PUN	,
la	DET:ART	le
centenaire	NOM	centenaire
racontait	VER:impf	raconter
des	PRP:det	du
histoires	NOM	histoire
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
disait	VER:impf	dire
que	KON	que
dans	PRP	dans
sa	DET:POS	son
jeunesse	NOM	jeunesse
les	DET:ART	le
bernardins	NOM	bernardin
ne	ADV	ne
le	PRO:PER	le
cédaient	VER:impf	céder
pas	ADV	pas
aux	PRP:det	au
mousquetaires	NOM	mousquetaire
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
un	DET:ART	un
siècle	NOM	siècle
qui	PRO:REL	qui
parlait	VER:impf	parler
,	PUN	,
mais	KON	mais
c'	PRO:DEM	ce
était	VER:impf	être
le	DET:ART	le
dix-huitième	ADJ	dix-huitième
siècle	NOM	siècle
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
contait	VER:impf	conter
la	DET:ART	le
coutume	NOM	coutume
champenoise	ADJ	champenois
et	KON	et
bourguignonne	ADJ	bourguignon
des	PRP:det	du
quatre	NUM	quatre
vins	NOM	vin
.	SENT	.
<EOS>	<EOS>	<EOS>
Avant	PRP	avant
la	DET:ART	le
révolution	NOM	révolution
,	PUN	,
quand	KON	quand
un	DET:ART	un
grand	ADJ	grand
personnage	NOM	personnage
,	PUN	,
un	DET:ART	un
maréchal	NOM	maréchal
de	PRP	de
France	NAM	france
,	PUN	,
un	DET:ART	un
prince	NOM	prince
,	PUN	,
un	DET:ART	un
duc	NOM	duc
et	KON	et
pair	NOM	pair
,	PUN	,
traversait	VER:impf	traverser
une	DET:ART	un
ville	NOM	ville
de	PRP	de
Bourgogne	NAM	bourgogne
ou	KON	ou
de	PRP	de
Champagne	NAM	champagne
,	PUN	,
le	DET:ART	le
corps	NOM	corps
de	PRP	de
ville	NOM	ville
venait	VER:impf	venir
le	PRO:PER	le
haranguer	VER:infi	haranguer
et	KON	et
lui	PRO:PER	lui
présentait	VER:impf	présenter
quatre	NUM	quatre
gondoles	NOM	gondole
d'	PRP	de
argent	NOM	argent
dans	PRP	dans
lesquelles	PRO:REL	lequel
on	PRO:PER	on
avait	VER:impf	avoir
versé	VER:pper	verser
de	PRP	de
